sale_id,product_id,date,units_sold,selling_price
S02109,P0036,2024-03-17,8,3051
S02110,P0004,2024-02-23,18,1706
S02111,P0089,2024-04-25,10,535
S02112,P0028,2024-02-17,6,3046
S02113,P0063,2024-05-08,1,1921
S02114,P0085,2024-05-22,18,2468
S02115,P0080,2024-05-27,1,3198
S02116,P0012,2024-06-17,16,4023
S02117,P0041,2024-05-18,5,1340
S02118,P0041,2024-05-05,16,1456
S02119,P0034,2024-05-22,8,5126
S02120,P0027,2024-01-05,3,4656
S02121,P0018,2024-06-15,18,6377
S02122,P0085,2024-04-09,5,2616
S02123,P0095,2024-03-12,6,3796
S02124,P0072,2024-05-13,8,4729
S02125,P0031,2024-03-09,8,441
S02126,P0095,2024-01-02,15,1143
S02127,P0072,2024-03-08,13,4461
S02128,P0022,2024-06-17,2,6312
S02129,P0011,2024-04-22,2,1582
S02130,P0012,2024-02-27,3,4790
S02131,P0050,2024-03-04,18,3662
S02132,P0069,2024-05-15,16,2713
S02133,P0073,2024-05-11,6,158
S02134,P0058,2024-06-03,2,2313
S02135,P0027,2024-05-13,9,3124
S02136,P0014,2024-01-08,19,1584
S02137,P0065,2024-05-23,3,5845
S02138,P0066,2024-05-12,6,385
S02139,P0096,2024-01-24,7,6458
S02140,P0060,2024-03-02,19,3789
S02141,P0037,2024-05-09,11,5256
S02142,P0096,2024-01-04,1,3969
S02143,P0086,2024-02-22,1,4428
S02144,P0040,2024-02-19,16,2514
S02145,P0078,2024-02-08,18,2228
S02146,P0058,2024-05-25,14,2421
S02147,P0068,2024-01-02,6,1489
S02148,P0005,2024-06-19,5,2680
S02149,P0088,2024-05-15,16,5563
S02150,P0004,2024-05-20,19,321
S02151,P0030,2024-04-20,9,6339
S02152,P0063,2024-05-28,6,4113
S02153,P0070,2024-02-25,15,5240
S02154,P0089,2024-06-28,6,2304
S02155,P0029,2024-04-18,3,5771
S02156,P0035,2024-03-29,8,1789
S02157,P0028,2024-03-24,9,5933
S02158,P0064,2024-06-04,17,2533
S02159,P0091,2024-06-06,11,698
S02160,P0081,2024-02-18,13,690
S02161,P0025,2024-02-05,17,6390
S02162,P0056,2024-01-13,9,6394
S02163,P0045,2024-02-13,13,1068
S02164,P0086,2024-03-02,11,583
S02165,P0060,2024-02-14,14,1191
S02166,P0075,2024-04-04,11,4755
S02167,P0100,2024-03-24,16,2677
S02168,P0018,2024-02-11,2,2615
S02169,P0069,2024-03-14,17,1941
S02170,P0073,2024-02-03,16,6204
S02171,P0016,2024-03-27,11,3341
S02172,P0051,2024-05-08,11,2412
S02173,P0081,2024-05-29,14,4030
S02174,P0001,2024-04-17,4,1456
S02175,P0034,2024-01-26,4,1069
S02176,P0030,2024-02-28,5,4184
S02177,P0087,2024-05-31,6,1739
S02178,P0054,2024-01-27,11,3909
S02179,P0091,2024-05-20,8,413
S02180,P0024,2024-04-11,7,4840
S02181,P0083,2024-01-01,4,5497
S02182,P0046,2024-03-14,13,6652
S02183,P0066,2024-05-19,15,6966
S02184,P0089,2024-06-11,3,5222
S02185,P0039,2024-01-08,4,3604
S02186,P0079,2024-01-06,16,3551
S02187,P0096,2024-03-18,3,2805
S02188,P0069,2024-01-06,12,1648
S02189,P0055,2024-02-27,15,3600
S02190,P0081,2024-02-06,12,1033
S02191,P0087,2024-05-29,7,2562
S02192,P0051,2024-04-10,6,5518
S02193,P0008,2024-04-13,10,1042
S02194,P0055,2024-02-15,16,6171
S02195,P0091,2024-04-14,16,5370
S02196,P0034,2024-06-17,3,3362
S02197,P0060,2024-03-06,3,2411
S02198,P0043,2024-06-18,11,1338
S02199,P0027,2024-04-20,15,1827
S02200,P0047,2024-04-26,17,5899
S02201,P0078,2024-04-21,10,3649
S02202,P0048,2024-05-08,7,6936
S02203,P0036,2024-04-20,9,6986
S02204,P0098,2024-01-23,6,4933
S02205,P0057,2024-03-05,13,5306
S02206,P0010,2024-05-02,2,5057
S02207,P0087,2024-06-17,16,5057
S02208,P0054,2024-02-09,9,1226
S02209,P0013,2024-03-14,1,3205
S02210,P0081,2024-05-01,12,4060
S02211,P0086,2024-01-18,15,3401
S02212,P0037,2024-03-10,19,6995
S02213,P0028,2024-03-07,18,314
S02214,P0030,2024-01-14,19,5839
S02215,P0022,2024-06-03,12,4588
S02216,P0096,2024-04-17,11,4217
S02217,P0078,2024-05-02,9,5848
S02218,P0018,2024-06-04,12,3112
S02219,P0037,2024-01-05,1,2210
S02220,P0035,2024-04-14,16,6451
S02221,P0048,2024-01-10,16,3995
S02222,P0019,2024-02-12,16,821
S02223,P0090,2024-06-26,12,4784
S02224,P0076,2024-06-03,17,369
S02225,P0035,2024-05-22,15,6544
S02226,P0047,2024-05-25,14,3834
S02227,P0024,2024-06-13,7,5928
S02228,P0024,2024-04-07,5,6224
S02229,P0001,2024-05-04,17,2705
S02230,P0045,2024-02-19,6,5658
S02231,P0053,2024-05-13,7,5501
S02232,P0069,2024-01-19,5,2013
S02233,P0015,2024-02-14,2,1594
S02234,P0074,2024-03-16,7,2900
S02235,P0085,2024-01-10,11,6226
S02236,P0058,2024-01-10,14,617
S02237,P0093,2024-01-22,8,2173
S02238,P0077,2024-05-12,3,437
S02239,P0044,2024-01-24,13,2286
S02240,P0062,2024-05-20,18,1025
S02241,P0059,2024-06-26,4,6719
S02242,P0079,2024-05-17,10,1537
S02243,P0035,2024-03-20,16,2424
S02244,P0062,2024-06-15,3,4449
S02245,P0011,2024-01-13,12,1178
S02246,P0065,2024-01-08,15,1847
S02247,P0046,2024-04-02,2,4865
S02248,P0019,2024-02-27,5,6347
S02249,P0093,2024-03-02,9,3344
S02250,P0055,2024-04-23,1,5272
S02251,P0006,2024-06-02,5,3285
S02252,P0027,2024-06-09,6,6055
S02253,P0017,2024-02-29,6,2138
S02254,P0076,2024-01-05,3,1731
S02255,P0019,2024-06-02,17,6850
S02256,P0023,2024-05-27,8,561
S02257,P0054,2024-06-04,15,535
S02258,P0036,2024-02-02,15,4082
S02259,P0084,2024-04-26,17,990
S02260,P0020,2024-02-08,14,3584
S02261,P0007,2024-01-08,4,749
S02262,P0025,2024-06-19,15,3300
S02263,P0092,2024-02-14,8,3264
S02264,P0004,2024-05-24,18,5002
S02265,P0077,2024-06-06,7,6491
S02266,P0018,2024-01-04,12,1681
S02267,P0085,2024-03-04,2,6348
S02268,P0015,2024-04-30,16,1938
S02269,P0012,2024-01-26,5,5960
S02270,P0002,2024-01-24,15,3970
S02271,P0023,2024-02-27,5,3383
S02272,P0065,2024-01-16,13,3320
S02273,P0091,2024-05-20,6,6095
S02274,P0100,2024-03-06,1,3154
S02275,P0053,2024-02-29,2,1935
S02276,P0017,2024-03-05,3,980
S02277,P0003,2024-01-28,12,1109
S02278,P0074,2024-01-26,13,6292
S02279,P0065,2024-03-07,15,1593
S02280,P0012,2024-03-25,12,6622
S02281,P0008,2024-02-08,19,5752
S02282,P0009,2024-05-26,7,406
S02283,P0019,2024-03-03,10,6766
S02284,P0049,2024-03-04,8,6636
S02285,P0060,2024-03-01,1,4023
S02286,P0069,2024-04-09,8,3336
S02287,P0077,2024-04-11,11,3746
S02288,P0058,2024-01-02,2,2310
S02289,P0028,2024-05-22,18,6620
S02290,P0014,2024-04-18,18,705
S02291,P0094,2024-02-19,16,3161
S02292,P0047,2024-01-08,16,4463
S02293,P0011,2024-06-12,9,3875
S02294,P0059,2024-03-05,12,1354
S02295,P0030,2024-03-02,19,1601
S02296,P0047,2024-01-06,14,951
S02297,P0098,2024-06-24,4,1745
S02298,P0060,2024-04-28,6,254
S02299,P0040,2024-05-23,10,737
S02300,P0057,2024-01-12,7,6517
S02301,P0065,2024-04-19,15,4108
S02302,P0015,2024-06-26,17,3597
S02303,P0017,2024-01-07,19,1306
S02304,P0069,2024-01-30,9,5262
S02305,P0071,2024-02-12,14,4658
S02306,P0028,2024-03-20,18,2386
S02307,P0090,2024-02-09,14,4030
S02308,P0092,2024-04-16,4,561
S02309,P0035,2024-06-04,6,2977
S02310,P0030,2024-02-13,1,6947
S02311,P0097,2024-04-08,6,5840
S02312,P0060,2024-02-05,14,6509
S02313,P0100,2024-04-27,10,2032
S02314,P0011,2024-03-29,5,2789
S02315,P0033,2024-01-15,8,4054
S02316,P0085,2024-01-12,4,5279
S02317,P0093,2024-04-28,17,3692
S02318,P0015,2024-04-19,6,1175
S02319,P0037,2024-05-14,19,4079
S02320,P0023,2024-06-08,2,1620
S02321,P0084,2024-05-22,5,4780
S02322,P0019,2024-01-13,11,5767
S02323,P0010,2024-02-25,12,993
S02324,P0040,2024-03-20,10,3923
S02325,P0057,2024-03-21,10,1307
S02326,P0015,2024-05-08,15,6347
S02327,P0041,2024-05-18,19,779
S02328,P0068,2024-03-16,8,2849
S02329,P0038,2024-03-19,19,1598
S02330,P0015,2024-06-19,17,4589
S02331,P0086,2024-03-20,12,478
S02332,P0007,2024-06-27,2,6113
S02333,P0046,2024-06-26,14,1770
S02334,P0038,2024-03-25,7,3951
S02335,P0050,2024-01-20,16,4240
S02336,P0085,2024-04-29,10,5367
S02337,P0025,2024-02-24,14,5833
S02338,P0091,2024-01-02,1,398
S02339,P0017,2024-03-04,13,4063
S02340,P0020,2024-03-04,15,4411
S02341,P0054,2024-01-17,16,242
S02342,P0005,2024-05-10,13,509
S02343,P0004,2024-04-26,6,1565
S02344,P0074,2024-04-21,6,1306
S02345,P0046,2024-01-17,4,4791
S02346,P0046,2024-04-13,16,6922
S02347,P0094,2024-02-18,9,1824
S02348,P0095,2024-03-29,3,1698
S02349,P0058,2024-01-12,11,5674
S02350,P0042,2024-01-01,6,6287
S02351,P0050,2024-05-15,17,1810
S02352,P0033,2024-04-23,18,5407
S02353,P0021,2024-06-28,8,6714
S02354,P0034,2024-03-08,12,2500
S02355,P0013,2024-02-19,12,2868
S02356,P0081,2024-06-05,2,2858
S02357,P0063,2024-06-20,14,6806
S02358,P0027,2024-06-13,9,5983
S02359,P0064,2024-01-19,4,6583
S02360,P0042,2024-01-10,6,601
S02361,P0082,2024-06-19,5,6789
S02362,P0053,2024-05-19,18,3955
S02363,P0058,2024-05-21,4,5248
S02364,P0091,2024-03-06,5,6957
S02365,P0092,2024-04-09,14,5582
S02366,P0088,2024-05-31,18,5680
S02367,P0066,2024-03-29,1,272
S02368,P0019,2024-03-19,12,6419
S02369,P0029,2024-01-22,18,5151
S02370,P0070,2024-05-03,2,6796
S02371,P0003,2024-02-26,6,2111
S02372,P0038,2024-02-27,12,6066
S02373,P0070,2024-02-16,9,2362
S02374,P0005,2024-03-08,12,1879
S02375,P0091,2024-06-02,18,2732
S02376,P0062,2024-03-25,8,1032
S02377,P0063,2024-05-16,1,1226
S02378,P0046,2024-02-16,5,4835
S02379,P0007,2024-06-19,18,406
S02380,P0089,2024-04-13,13,1904
S02381,P0076,2024-02-05,8,3545
S02382,P0011,2024-04-23,3,3019
S02383,P0023,2024-04-22,5,3754
S02384,P0032,2024-03-02,18,2619
S02385,P0077,2024-01-24,1,346
S02386,P0069,2024-03-12,9,1543
S02387,P0067,2024-03-17,9,2272
S02388,P0070,2024-05-24,17,6712
S02389,P0043,2024-06-04,9,660
S02390,P0070,2024-03-18,19,3385
S02391,P0029,2024-02-17,8,5606
S02392,P0007,2024-02-08,12,5583
S02393,P0096,2024-01-20,1,1156
S02394,P0095,2024-01-26,4,6066
S02395,P0061,2024-06-04,12,6883
S02396,P0030,2024-05-21,9,6146
S02397,P0054,2024-02-20,16,6043
S02398,P0085,2024-03-26,11,4657
S02399,P0065,2024-04-13,6,4320
S02400,P0022,2024-01-18,17,814
S02401,P0050,2024-03-17,14,6943
S02402,P0081,2024-01-08,11,2164
S02403,P0021,2024-03-13,9,5240
S02404,P0094,2024-06-06,14,2972
S02405,P0022,2024-04-02,12,2256
S02406,P0072,2024-06-16,16,6247
S02407,P0085,2024-05-04,17,4247
S02408,P0096,2024-03-29,19,4099
S02409,P0028,2024-02-12,2,6905
S02410,P0098,2024-06-05,15,5854
S02411,P0098,2024-05-07,17,4754
S02412,P0040,2024-01-04,11,6483
S02413,P0034,2024-01-20,18,3128
S02414,P0023,2024-03-27,6,1662
S02415,P0061,2024-06-22,8,2670
S02416,P0055,2024-01-19,14,5896
S02417,P0097,2024-06-06,6,1535
S02418,P0061,2024-01-27,15,5568
S02419,P0079,2024-02-16,1,1154
S02420,P0049,2024-03-25,3,756
S02421,P0064,2024-05-26,2,4946
S02422,P0047,2024-04-10,15,2136
S02423,P0074,2024-02-23,12,6028
S02424,P0062,2024-01-02,19,5193
S02425,P0090,2024-03-30,6,3789
S02426,P0083,2024-03-16,1,6760
S02427,P0038,2024-05-24,19,4547
S02428,P0064,2024-05-30,10,2842
S02429,P0083,2024-01-14,8,2104
S02430,P0073,2024-04-13,3,5127
S02431,P0092,2024-06-28,15,2201
S02432,P0100,2024-06-04,15,786
S02433,P0031,2024-01-12,12,192
S02434,P0010,2024-01-01,11,2910
S02435,P0025,2024-01-25,10,3734
S02436,P0073,2024-05-15,11,2673
S02437,P0055,2024-04-17,13,2624
S02438,P0073,2024-03-20,12,6284
S02439,P0051,2024-04-06,7,1150
S02440,P0031,2024-03-05,1,5038
S02441,P0083,2024-03-20,17,1636
S02442,P0031,2024-01-01,6,4504
S02443,P0002,2024-03-22,13,940
S02444,P0021,2024-06-22,13,6383
S02445,P0025,2024-02-14,1,1654
S02446,P0027,2024-05-01,15,4492
S02447,P0031,2024-06-07,11,3033
S02448,P0004,2024-05-24,18,5067
S02449,P0001,2024-01-31,9,768
S02450,P0005,2024-02-14,9,976
S02451,P0086,2024-03-05,4,5499
S02452,P0037,2024-04-27,18,717
S02453,P0057,2024-02-08,12,5129
S02454,P0074,2024-06-23,18,3909
S02455,P0011,2024-05-02,19,1001
S02456,P0088,2024-02-29,18,2504
S02457,P0031,2024-06-10,14,5169
S02458,P0051,2024-05-30,13,1160
S02459,P0044,2024-06-08,18,4416
S02460,P0079,2024-03-02,16,5871
S02461,P0009,2024-05-05,10,4449
S02462,P0024,2024-04-26,5,3356
S02463,P0054,2024-05-14,3,6945
S02464,P0084,2024-04-07,14,1725
S02465,P0084,2024-03-09,7,2286
S02466,P0048,2024-02-28,9,5343
S02467,P0008,2024-06-16,12,2588
S02468,P0078,2024-04-03,7,2084
S02469,P0095,2024-01-29,3,3469
S02470,P0095,2024-06-04,7,349
S02471,P0028,2024-04-20,15,4500
S02472,P0062,2024-03-13,7,6983
S02473,P0068,2024-03-20,10,1814
S02474,P0081,2024-01-31,10,4300
S02475,P0056,2024-05-09,5,4401
S02476,P0055,2024-04-27,17,6186
S02477,P0007,2024-01-19,8,6255
S02478,P0001,2024-05-24,7,5528
S02479,P0006,2024-03-07,13,5601
S02480,P0082,2024-03-11,15,5730
S02481,P0082,2024-06-22,11,2781
S02482,P0007,2024-04-18,8,3009
S02483,P0001,2024-05-18,11,3535
S02484,P0099,2024-03-27,18,5275
S02485,P0034,2024-04-27,8,471
S02486,P0071,2024-01-31,12,478
S02487,P0084,2024-02-13,13,3873
S02488,P0047,2024-04-15,19,2420
S02489,P0001,2024-04-28,19,1885
S02490,P0054,2024-01-13,15,3608
S02491,P0075,2024-06-09,16,6047
S02492,P0092,2024-02-04,9,664
S02493,P0039,2024-03-20,11,4416
S02494,P0080,2024-05-13,5,971
S02495,P0087,2024-05-15,7,2588
S02496,P0007,2024-02-07,10,2429
S02497,P0020,2024-05-09,15,3090
S02498,P0050,2024-01-04,9,2714
S02499,P0076,2024-05-29,19,4653
S02500,P0020,2024-05-02,1,968
S02501,P0040,2024-01-14,10,4515
S02502,P0030,2024-03-21,3,1349
S02503,P0032,2024-01-11,17,4050
S02504,P0050,2024-03-07,5,491
S02505,P0016,2024-06-21,10,5338
S02506,P0033,2024-04-08,7,316
S02507,P0086,2024-03-30,14,4983
S02508,P0086,2024-01-31,2,1024
S02509,P0047,2024-03-18,18,2123
S02510,P0003,2024-02-14,2,2029
S02511,P0020,2024-03-22,16,3453
S02512,P0047,2024-02-11,9,2483
S02513,P0046,2024-04-19,13,806
S02514,P0021,2024-06-12,13,5380
S02515,P0095,2024-01-29,4,2440
S02516,P0083,2024-03-01,14,5792
S02517,P0067,2024-02-13,13,3585
S02518,P0011,2024-05-28,5,6830
S02519,P0006,2024-02-08,5,4240
S02520,P0022,2024-05-23,5,5682
S02521,P0023,2024-05-12,10,3161
S02522,P0072,2024-06-26,6,4596
S02523,P0032,2024-01-05,4,5656
S02524,P0071,2024-05-17,3,6073
S02525,P0081,2024-03-05,11,5645
S02526,P0016,2024-06-10,16,6679
S02527,P0049,2024-03-04,11,4286
S02528,P0055,2024-01-24,6,4028
S02529,P0050,2024-06-09,11,2242
S02530,P0078,2024-01-04,11,3714
S02531,P0055,2024-03-24,17,1858
S02532,P0067,2024-05-06,10,999
S02533,P0047,2024-01-17,19,2001
S02534,P0004,2024-05-12,14,4915
S02535,P0088,2024-05-26,15,1156
S02536,P0050,2024-05-31,16,2777
S02537,P0068,2024-01-26,7,3263
S02538,P0068,2024-03-22,2,2114
S02539,P0097,2024-06-05,9,6528
S02540,P0064,2024-04-26,7,5799
S02541,P0037,2024-01-02,19,2852
S02542,P0048,2024-02-07,13,814
S02543,P0016,2024-01-25,1,6709
S02544,P0014,2024-04-27,15,6279
S02545,P0002,2024-06-08,18,1997
S02546,P0078,2024-05-16,17,2618
S02547,P0094,2024-06-16,18,3701
S02548,P0067,2024-03-31,19,2445
S02549,P0053,2024-02-23,1,5476
S02550,P0092,2024-04-07,9,4127
S02551,P0026,2024-04-07,13,6132
S02552,P0085,2024-02-17,16,3802
S02553,P0035,2024-04-29,18,2136
S02554,P0039,2024-01-24,13,3116
S02555,P0038,2024-01-03,10,3723
S02556,P0090,2024-05-30,18,1262
S02557,P0092,2024-06-22,13,5358
S02558,P0054,2024-04-01,9,3039
S02559,P0082,2024-04-12,3,4788
S02560,P0056,2024-05-22,14,5801
S02561,P0002,2024-04-29,5,2878
S02562,P0057,2024-01-25,7,5269
S02563,P0051,2024-01-06,9,5807
S02564,P0081,2024-03-22,9,6782
S02565,P0029,2024-01-07,19,3155
S02566,P0099,2024-05-09,6,6056
S02567,P0047,2024-04-25,4,4452
S02568,P0021,2024-06-26,10,3817
S02569,P0048,2024-03-13,13,4804
S02570,P0023,2024-03-27,4,4042
S02571,P0027,2024-04-25,10,2142
S02572,P0040,2024-05-29,14,1665
S02573,P0079,2024-06-19,1,3132
S02574,P0092,2024-03-29,5,626
S02575,P0003,2024-02-03,19,1397
S02576,P0022,2024-04-20,2,4204
S02577,P0041,2024-01-24,16,607
S02578,P0080,2024-02-24,4,775
S02579,P0096,2024-03-23,13,3988
S02580,P0082,2024-05-28,10,1544
S02581,P0031,2024-06-14,12,6362
S02582,P0002,2024-05-04,17,1346
S02583,P0003,2024-04-15,13,3678
S02584,P0010,2024-02-02,8,1600
S02585,P0086,2024-03-05,5,4931
S02586,P0012,2024-01-17,3,4110
S02587,P0076,2024-03-17,7,5974
S02588,P0003,2024-03-19,11,1936
S02589,P0017,2024-03-04,19,1536
S02590,P0075,2024-06-02,9,5719
S02591,P0012,2024-04-03,15,5276
S02592,P0009,2024-06-02,12,6266
S02593,P0091,2024-03-10,14,2984
S02594,P0067,2024-01-03,6,725
S02595,P0047,2024-05-20,16,5139
S02596,P0030,2024-06-03,15,2986
S02597,P0066,2024-01-04,5,4351
S02598,P0085,2024-04-13,3,6939
S02599,P0087,2024-02-20,9,600
S02600,P0099,2024-03-23,2,6794
S02601,P0046,2024-02-14,17,3120
S02602,P0085,2024-04-01,12,621
S02603,P0040,2024-01-07,7,6182
S02604,P0019,2024-02-10,13,3931
S02605,P0099,2024-06-02,14,6989
S02606,P0061,2024-02-18,8,4310
S02607,P0036,2024-06-18,2,1172
S02608,P0025,2024-03-27,18,2348
S02609,P0035,2024-01-07,18,5500
S02610,P0083,2024-04-22,1,2218
S02611,P0089,2024-03-13,18,1682
S02612,P0057,2024-04-28,5,3400
S02613,P0080,2024-04-01,17,2057
S02614,P0027,2024-03-02,10,4190
S02615,P0013,2024-01-11,1,2500
S02616,P0070,2024-01-13,12,4059
S02617,P0059,2024-01-17,1,841
S02618,P0077,2024-02-14,11,2194
S02619,P0011,2024-05-15,2,222
S02620,P0088,2024-01-09,19,5302
S02621,P0015,2024-04-20,6,1980
S02622,P0034,2024-04-10,14,5686
S02623,P0025,2024-04-12,1,5118
S02624,P0085,2024-02-21,3,6761
S02625,P0063,2024-05-17,10,2946
S02626,P0006,2024-03-16,15,3132
S02627,P0057,2024-05-06,16,4315
S02628,P0046,2024-06-15,12,4598
S02629,P0048,2024-01-26,1,4223
S02630,P0008,2024-06-15,5,2352
S02631,P0026,2024-05-05,12,6659
S02632,P0062,2024-01-25,19,4994
S02633,P0090,2024-04-30,16,2289
S02634,P0080,2024-06-10,4,2838
S02635,P0005,2024-01-05,12,740
S02636,P0049,2024-05-17,7,1011
S02637,P0033,2024-02-17,18,5884
S02638,P0041,2024-01-18,6,1498
S02639,P0008,2024-02-19,16,6749
S02640,P0016,2024-03-04,14,4046
S02641,P0027,2024-03-28,17,1437
S02642,P0090,2024-03-13,11,4557
S02643,P0085,2024-05-09,3,5877
S02644,P0026,2024-06-27,17,3823
S02645,P0010,2024-01-31,17,1589
S02646,P0097,2024-01-31,9,4043
S02647,P0023,2024-01-31,8,175
S02648,P0069,2024-01-28,5,488
S02649,P0044,2024-04-30,9,4639
S02650,P0050,2024-04-17,12,1742
S02651,P0055,2024-02-08,6,448
S02652,P0022,2024-05-23,17,2604
S02653,P0018,2024-05-20,10,3189
S02654,P0014,2024-02-24,7,6430
S02655,P0072,2024-04-23,17,5370
S02656,P0050,2024-06-07,6,2710
S02657,P0087,2024-03-11,5,1528
S02658,P0026,2024-05-19,2,1818
S02659,P0075,2024-04-15,6,4888
S02660,P0051,2024-03-02,13,3832
S02661,P0095,2024-03-17,9,2791
S02662,P0058,2024-05-07,5,6520
S02663,P0079,2024-01-28,7,3303
S02664,P0081,2024-04-13,14,3372
S02665,P0015,2024-05-23,7,1919
S02666,P0033,2024-04-23,3,1216
S02667,P0016,2024-06-13,12,3388
S02668,P0006,2024-03-25,16,6560
S02669,P0039,2024-04-05,13,1489
S02670,P0017,2024-03-15,15,5432
S02671,P0073,2024-05-23,16,2864
S02672,P0091,2024-04-06,6,4380
S02673,P0080,2024-04-10,18,1415
S02674,P0022,2024-05-22,12,2675
S02675,P0008,2024-04-17,1,5631
S02676,P0020,2024-05-09,5,6462
S02677,P0058,2024-03-05,7,4913
S02678,P0007,2024-05-23,13,377
S02679,P0041,2024-06-28,15,4503
S02680,P0037,2024-04-18,2,2671
S02681,P0064,2024-04-01,14,275
S02682,P0084,2024-02-14,10,6937
S02683,P0048,2024-05-07,12,4946
S02684,P0062,2024-01-12,14,6091
S02685,P0040,2024-01-10,10,217
S02686,P0050,2024-03-30,15,786
S02687,P0016,2024-02-04,3,1738
S02688,P0094,2024-05-06,9,1059
S02689,P0048,2024-04-24,14,2094
S02690,P0063,2024-01-31,17,6742
S02691,P0097,2024-04-11,3,4125
S02692,P0036,2024-03-08,4,6210
S02693,P0062,2024-01-07,7,912
S02694,P0089,2024-05-16,11,6879
S02695,P0059,2024-02-08,13,6146
S02696,P0018,2024-03-28,11,2057
S02697,P0027,2024-06-09,4,4041
S02698,P0088,2024-02-01,13,6859
S02699,P0085,2024-01-01,8,689
S02700,P0015,2024-03-07,12,6660
S02701,P0026,2024-06-02,5,4412
S02702,P0079,2024-02-11,2,2632
S02703,P0032,2024-04-12,17,6075
S02704,P0058,2024-02-04,17,3967
S02705,P0081,2024-01-08,3,5177
S02706,P0096,2024-01-03,14,4654
S02707,P0087,2024-02-14,1,2560
S02708,P0072,2024-01-04,9,193
S02709,P0039,2024-02-06,6,1532
S02710,P0086,2024-05-16,5,5296
S02711,P0005,2024-03-05,19,6682
S02712,P0097,2024-01-17,17,5831
S02713,P0025,2024-05-02,18,3061
S02714,P0036,2024-02-19,3,5799
S02715,P0017,2024-01-14,14,409
S02716,P0092,2024-04-04,18,4128
S02717,P0095,2024-01-29,1,1818
S02718,P0079,2024-01-14,11,1837
S02719,P0076,2024-01-16,7,544
S02720,P0065,2024-04-01,19,3123
S02721,P0003,2024-05-17,13,2081
S02722,P0036,2024-05-05,8,4718
S02723,P0018,2024-02-10,3,2359
S02724,P0041,2024-01-15,11,4164
S02725,P0065,2024-01-25,7,2099
S02726,P0066,2024-04-27,6,650
S02727,P0023,2024-04-06,5,5295
S02728,P0075,2024-02-17,1,6214
S02729,P0038,2024-01-10,18,5862
S02730,P0040,2024-01-04,8,5442
S02731,P0058,2024-01-26,12,1087
S02732,P0020,2024-03-27,5,322
S02733,P0052,2024-03-01,12,3369
S02734,P0096,2024-01-06,3,3019
S02735,P0039,2024-05-05,3,2999
S02736,P0099,2024-06-16,16,1737
S02737,P0002,2024-01-19,17,3618
S02738,P0072,2024-05-29,18,5587
S02739,P0045,2024-04-30,6,4675
S02740,P0083,2024-02-03,8,752
S02741,P0027,2024-06-17,1,3222
S02742,P0092,2024-06-16,7,6375
S02743,P0087,2024-06-16,8,491
S02744,P0054,2024-03-08,2,5340
S02745,P0013,2024-03-03,6,1322
S02746,P0035,2024-05-29,2,2376
S02747,P0019,2024-06-06,18,2047
S02748,P0057,2024-04-02,7,5569
S02749,P0082,2024-03-11,16,1071
S02750,P0084,2024-04-02,16,5155
S02751,P0064,2024-02-24,15,3528
S02752,P0038,2024-04-23,7,3520
S02753,P0052,2024-06-14,17,1362
S02754,P0097,2024-02-06,19,2041
S02755,P0079,2024-05-21,11,5249
S02756,P0083,2024-06-13,7,3175
S02757,P0050,2024-06-01,12,3811
S02758,P0056,2024-04-19,6,5436
S02759,P0065,2024-04-15,2,6292
S02760,P0095,2024-03-17,2,3848
S02761,P0029,2024-05-10,14,3136
S02762,P0055,2024-05-30,9,1283
S02763,P0039,2024-05-06,11,6523
S02764,P0048,2024-05-25,8,1563
S02765,P0050,2024-06-23,17,464
S02766,P0063,2024-02-15,1,576
S02767,P0011,2024-04-01,5,4904
S02768,P0070,2024-01-21,9,5616
S02769,P0068,2024-02-29,11,4309
S02770,P0041,2024-01-29,3,6839
S02771,P0023,2024-06-11,9,1859
S02772,P0051,2024-06-03,3,6713
S02773,P0065,2024-06-26,6,1406
S02774,P0037,2024-04-28,14,5500
S02775,P0048,2024-01-20,4,1817
S02776,P0093,2024-02-26,2,6819
S02777,P0044,2024-03-16,12,224
S02778,P0016,2024-04-12,19,2329
S02779,P0080,2024-03-14,5,2586
S02780,P0083,2024-04-23,17,2135
S02781,P0091,2024-02-14,17,5437
S02782,P0043,2024-05-04,3,3710
S02783,P0032,2024-03-11,10,390
S02784,P0091,2024-04-16,11,749
S02785,P0039,2024-01-16,18,2646
S02786,P0082,2024-02-21,12,2272
S02787,P0067,2024-04-05,12,1060
S02788,P0087,2024-05-05,14,1474
S02789,P0006,2024-05-27,2,3730
S02790,P0009,2024-04-12,3,6767
S02791,P0003,2024-02-15,3,671
S02792,P0088,2024-04-06,14,718
S02793,P0096,2024-03-25,7,2444
S02794,P0056,2024-01-18,10,6593
S02795,P0009,2024-06-27,18,5810
S02796,P0055,2024-05-19,17,4069
S02797,P0021,2024-04-01,17,6317
S02798,P0030,2024-02-19,10,1346
S02799,P0056,2024-04-08,2,2103
S02800,P0029,2024-02-08,6,3783
S02801,P0006,2024-05-09,18,4238
S02802,P0059,2024-03-01,5,5967
S02803,P0085,2024-05-21,8,2752
S02804,P0025,2024-02-20,15,3796
S02805,P0052,2024-04-07,18,3233
S02806,P0064,2024-05-26,8,4891
S02807,P0087,2024-01-03,5,3092
S02808,P0010,2024-05-01,12,2033
S02809,P0064,2024-01-30,17,3692
S02810,P0092,2024-06-15,4,5747
S02811,P0023,2024-02-12,4,5027
